tair_id,symbol_hint,modules,pathway_primary,atlas_celltype_primary,degree,mean_log2fc_OSD_dark,mean_log2fc_OSD_light
AT5G50200,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,11,0.2613179213763343,0.1014376582219776
AT5G45400,,other,Mismatch repair,panel_only,11,-0.062013102355692,-0.3279815958412879
AT5G50760,,other,Plant hormone signal transduction,panel_only,11,0.1394236042356591,0.4323323400550059
AT4G17360,,other,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),panel_only,11,-0.139903881181096,-1.1602977838263957
AT1G45249,,other,Plant hormone signal transduction,panel_only,11,0.0525866053676956,0.7078994531480526
AT3G06820,,other,Homologous recombination,panel_only,11,-0.0148150792973863,-0.1262167891792061
AT3G61900,,other,Plant hormone signal transduction,panel_only,11,0.5201442620004441,0.8898383219247847
AT3G50000,,CRY_circadian,Circadian rhythm - plant,panel_only,11,-0.0584300942724664,0.1071525756802197
AT3G23750,,other,Plant hormone signal transduction,panel_only,11,-0.1141584824220256,0.120959764829164
AT3G22320,,other,Nucleotide excision repair,panel_only,11,0.1090257633501268,0.0757936913643062
AT4G00400,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,11,-0.1839057899623629,-0.3716377823799297
AT1G45201,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,11,-0.2665764380381443,-0.6150974567148954
AT3G14940,,other,Carbon fixation in photosynthetic organisms,panel_only,11,-0.2924524803240286,0.1009846558527679
AT2G26080,,other,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),panel_only,11,0.0807027058409569,-0.4363998493462686
AT1G77320,,other,Homologous recombination,panel_only,11,-0.1778650707688819,-0.1187186224570996
AT2G01200,,other,Plant hormone signal transduction,panel_only,11,-0.095447693912791,1.0118228691466105
AT1G63500,,other,Plant hormone signal transduction,panel_only,11,0.0744145208108861,0.0068614865997046
AT1G66150,,other,Plant hormone signal transduction,panel_only,11,-0.2140340050707166,0.0917106362684306
AT3G25930,,hypocotyl,non-panel,Han:Cortex_hypocotyl,10,-0.3052205320580532,-0.4709352012148131
AT2G37090,,vascular,non-panel,Liew_xylem,10,-0.846768484512083,-0.995883353179736
AT5G17450,,vascular,non-panel,Liew_provasculature,10,-0.5104088113225244,0.2376620026745566
AT2G34020,,QC_rootcap,non-panel,Liew_QC,10,-0.2026070268892543,1.191392614958242
AT2G22770,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,10,0.1373272975036517,-0.2772168897727473
AT2G16005,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,10,0.5441661159717225,1.37847671419393
AT5G23820,,QC_rootcap,non-panel,Liew_root_cap,10,-0.144722829818173,-0.5460695301365956
AT4G09990,,vascular,non-panel,Liew_xylem,10,-0.7357887556162109,-1.1660645420171438
AT5G47990,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis+Cortex_hypocotyl,10,-1.0988242095892649,2.4285068363703384
AT5G59320,,QC_rootcap,non-panel,Liew_root_cap,10,-2.849800917939732,-0.7875561946112845
AT1G76090,,hypocotyl,non-panel,Han:Cortex_hypocotyl,10,0.2003312793958976,0.1336906964521005
AT5G48500,,vascular,non-panel,Liew_xylem,10,-0.328269557682237,-0.1043734859053299
AT3G52900,,vascular,non-panel,Liew_xylem,10,-0.3982200720854543,-0.3195615473094503
AT4G18640,,vascular,non-panel,Liew_xylem,10,-0.367463838206398,-0.5608394293265361
AT2G39518,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,10,0.049031113754398,0.3345669792310179
AT5G07800,,vascular,non-panel,Liew_xylem,10,-0.5791258491235473,-0.4404548084687663
AT1G48670,,other,Plant hormone signal transduction,panel_only,9,0.8556056622519629,2.0534101199014114
AT1G66410,,other,Plant hormone signal transduction,panel_only,9,0.1517248618329402,0.2097141632556985
AT3G20100,,hypocotyl,non-panel,Han:Cortex_hypocotyl,9,0.0249295636279436,0.1258219930511045
AT3G14150,,other,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),panel_only,9,-0.055232887308387,-0.2800587113215165
AT1G30510,,other,Photosynthesis,panel_only,9,-0.2366372104365236,-0.5815995226504952
AT3G14420,,other,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),panel_only,9,-0.3798923024433446,-0.5214094030821488
AT3G15020,,other,Carbon fixation in photosynthetic organisms,panel_only,9,-0.1691279132286856,-0.2445139497502257
AT3G49780,,other,Plant hormone signal transduction,panel_only,9,0.8299872994892987,1.183284983680748
AT3G51600,,QC_rootcap,non-panel,Liew_root_cap,9,0.8398030632312273,0.910672642644858
AT3G49120,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,9,0.3486019124242926,1.2235249009424276
AT1G68050,,CRY_circadian,Circadian rhythm - plant,panel_only,9,1.411735408068601,0.7586205969140337
AT5G64520,,other,Homologous recombination,panel_only,9,0.1450489033823172,-0.2500020031613725
AT5G22010,,other,Mismatch repair,panel_only,9,-0.0477910949709396,-0.1365156653865006
AT4G08920,CRY1,CRY_circadian,Photoreceptors,panel_only,9,0.2438177544911731,-0.2707229866045123
AT3G62830,,QC_rootcap,non-panel,Liew_root_cap,9,-0.2333039117090426,0.0422274905540177
AT2G16720,,vascular,non-panel,Liew_xylem,9,0.2907445346760136,0.4639902642398383
AT4G24670,,other,Plant hormone signal transduction,panel_only,9,-0.573938001111447,-0.5124804570578957
AT5G07030,,vascular,non-panel,Liew_xylem,9,-0.5384991882558219,0.198799462549459
AT4G12410,,other,Plant hormone signal transduction,panel_only,9,0.1663837454900239,1.4681942373052077
AT1G56010,,hypocotyl,non-panel,Han:Cortex_hypocotyl,9,0.0410860081048385,0.7170142144457596
AT4G27435,,vascular,non-panel,Liew_xylem,9,-0.6890798529711883,-0.575532146825969
AT3G16870,,QC_rootcap,non-panel,Liew_QC,9,-0.1405119541933538,-0.1534489690998375
AT4G33950,SnRK2.6/OST1,ABA,ABA_signaling,panel_only,9,0.7496600215045119,0.457285946436643
AT4G30190,,other,Plant hormone signal transduction,panel_only,9,-0.3831462624474837,-0.0542683872139019
AT1G18590,,other,Glucosinolate biosynthesis,panel_only,9,-0.322171387596538,-0.8304881917880248
AT2G23600,,vascular,non-panel,Liew_provasculature,9,-0.060861477782887,-0.5264633568800257
AT5G06839,,other,Plant hormone signal transduction,panel_only,9,-0.7837807617317779,0.441774287996115
AT3G05090,,other,Fanconi anemia pathway,panel_only,9,0.1083008566883508,0.2276930040801879
AT1G72770,,other,Plant hormone signal transduction,panel_only,9,0.0953699739890976,0.8376399755193228
AT1G08320,,other,Plant hormone signal transduction,panel_only,9,-0.2172050011918794,0.989373856513376
AT5G56150,,vascular,non-panel,Liew_provasculature,9,0.0648208479690558,-0.3181396773133944
AT1G66200,,vascular,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),Liew_provasculature,9,-0.0540402649979748,-0.6927726829510933
AT5G16630,,other,Nucleotide excision repair,panel_only,9,0.1434381016896206,0.4020097614960087
AT1G53090,,CRY_circadian,Circadian rhythm - plant,panel_only,9,-0.227884801968251,-0.0764639668908292
AT2G22170,,QC_rootcap,non-panel,Liew_root_cap,9,0.3430841869797925,-0.331581561985833
AT4G04695,,other,Plant hormone signal transduction,panel_only,9,-0.1155842247496946,-0.0869920134177308
AT1G79870,,other,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),panel_only,9,0.0849931806602832,-0.1922129555290207
AT4G32320,APX6,ROS,ROS_scavenging,panel_only,9,0.1810712407969437,0.3200757647405536
AT4G35230,,other,Plant hormone signal transduction,panel_only,9,0.0452143704466787,0.4783288243414111
AT1G43670,,other,Carbon fixation in photosynthetic organisms,panel_only,9,0.7434452386822517,0.1117922369777029
AT1G77330,,hypocotyl;QC_rootcap,non-panel,Han:Cortex_hypocotyl|Liew_root_cap,9,0.2032770015286033,0.7263886062680917
AT3G54850,,other,Plant hormone signal transduction,panel_only,9,0.012233763688537,0.4834782732473663
AT4G30360,,other,Plant hormone signal transduction,panel_only,9,-0.1488755243031968,0.2718040434757429
AT1G73730,,other,Plant hormone signal transduction,panel_only,9,-0.0503751022870309,-0.1174848447030219
AT3G52930,,other,Carbon fixation in photosynthetic organisms,panel_only,9,-0.0769076962402946,-0.0588545419772133
AT2G14900,GA2OX1,GA,GA_biosynthesis,panel_only,9,-0.2340828139272823,0.5990057858553837
AT1G22020,,other,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),panel_only,9,0.0420238242408286,0.1938014222202634
AT2G43100,,other,Glucosinolate biosynthesis,panel_only,9,-0.7212443917902176,-1.163459246279558
AT5G15490,,QC_rootcap,non-panel,Liew_root_cap,9,-0.327387259232534,-0.2767659853570443
AT1G23460,,vascular,non-panel,Liew_xylem,9,-0.3689348903576763,-0.224531750978453
AT4G12480,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,9,0.1501301806804542,-1.0623995013515486
AT2G19590,,QC_rootcap,non-panel,Liew_root_cap,9,-0.1364680220219523,1.115328772229302
AT5G23420,,QC_rootcap,non-panel,Liew_QC,9,0.0186514180750721,-0.1765435162456849
AT2G45790,,QC_rootcap,non-panel,Liew_root_cap,9,0.0841470448623733,-0.1392527859314725
AT1G79050,,other,Homologous recombination,panel_only,9,-0.001177803609793,0.0758269344398245
AT5G37600,,hypocotyl,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),Han:E.hypocotyl_epidermis,9,0.0982640981200558,0.312651885338177
AT2G48090,,vascular,non-panel,Liew_provasculature,9,-1.1956309874010815,-0.7662120393240422
AT5G60980,,QC_rootcap,non-panel,Liew_QC,9,-0.1170310636802105,0.383525022413212
AT5G63650,,other,Plant hormone signal transduction,panel_only,9,-0.08061334643355,0.0836840375392474
AT2G38320,,vascular,non-panel,Liew_xylem,9,-0.2277544515546954,-1.2153501646190144
AT2G19900,,other,Carbon fixation in photosynthetic organisms,panel_only,9,1.0750361092686134,1.2909744825458078
AT1G36060,,QC_rootcap,non-panel,Liew_QC,9,0.4903860272708329,0.816938412256239
AT3G55440,,other,Carbon fixation in photosynthetic organisms,panel_only,9,0.029603839203771,-0.1901086437563691
AT5G04140,,other,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),panel_only,8,-0.1104949262336579,-1.1236479644480928
AT4G37930,,other,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),panel_only,8,-0.1266154085463453,-1.6777558326642803
AT1G28290,,QC_rootcap,non-panel,Liew_root_cap,8,-0.2624031467045963,0.1776162275893683
AT1G29510,,other,Plant hormone signal transduction,panel_only,8,0.4758683490022946,0.5116097014914072
AT5G59290,,vascular,non-panel,Liew_xylem,8,-0.2020664940512604,-0.2380762477373167
AT5G65360,,QC_rootcap,non-panel,Liew_QC,8,-0.2399328290920813,-0.5649200173823208
AT3G15240,,QC_rootcap,non-panel,Liew_QC,8,0.0063069194912918,0.0644932656156723
AT5G19550,,other,Carbon fixation in photosynthetic organisms,panel_only,8,-0.0367969448180706,0.2423710357058407
AT3G17820,,other,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),panel_only,8,-0.1661831364331273,0.1661011846623694
AT3G19620,,vascular,non-panel,Liew_xylem,8,0.0860609497903509,-1.064132476338297
AT5G57050,ABI2,ABA,ABA_signaling,panel_only,8,0.1447201451590735,1.5772191922610606
AT5G58330,,other,Carbon fixation in photosynthetic organisms,panel_only,8,0.0929101911500423,-0.5533689634621589
AT5G03170,,vascular,non-panel,Liew_xylem,8,-0.8713197454217436,-0.8041948103771484
AT1G68490,,vascular,non-panel,Liew_provasculature,8,0.0720551733929289,0.1372368072728093
AT5G26270,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,8,0.9405546103300224,-0.2455898343562233
AT5G24110,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,8,0.163519287188756,-2.4450699822644224
AT1G51340,,vascular,non-panel,Liew_provasculature,8,-0.6058178690658453,-0.124358075695934
AT2G22140,,other,Fanconi anemia pathway,panel_only,8,-0.6293654334337433,-0.5029829496343929
AT4G01600,,vascular,non-panel,Liew_provasculature,8,0.2656917429966187,0.0268773533761349
AT4G00880,,other,Plant hormone signal transduction,panel_only,8,-0.1351217571866828,-0.9282331452832144
AT4G03190,,other,Plant hormone signal transduction,panel_only,8,-0.0857969611002471,-0.0328863730172423
AT4G01700,,QC_rootcap,non-panel,Liew_root_cap,8,0.659408164351263,-0.1578511196959853
AT3G63010,GID1B,GA,GA_signaling,panel_only,8,0.0366535454304175,0.5922094076430786
AT5G46570,,other,Plant hormone signal transduction,panel_only,8,-0.0711368570338078,-0.5154283603701366
AT1G78290,,other,Plant hormone signal transduction,panel_only,8,0.2957673495156532,1.03585759843886
AT3G60690,,other,Plant hormone signal transduction,panel_only,8,0.3075348798686025,-0.1070611451110615
AT5G42146,,vascular,non-panel,Liew_provasculature,8,-0.3414828550303173,0.349521807398824
AT5G42825,,hypocotyl,non-panel,Han:Cortex_hypocotyl,8,0.2525194874791477,0.6952580597045935
AT2G01140,,other,Carbon fixation in photosynthetic organisms,panel_only,8,-0.005009127766476,0.0926880235515298
AT2G03830,,QC_rootcap,non-panel,Liew_QC,8,-1.0362300735158705,2.4826505671228394
AT2G46990,,other,Plant hormone signal transduction,panel_only,8,-0.0465978451001835,-0.0335511067469543
AT1G76100,,other,Photosynthesis,panel_only,8,0.1490707681258976,-0.7199103664581196
AT5G54510,,other,Plant hormone signal transduction,panel_only,8,0.3699657586323679,-0.1852715255002136
AT5G65690,,other,Carbon fixation in photosynthetic organisms,panel_only,8,-0.3878745241245037,1.39114998074938
AT5G13420,,other,Carbon fixation in photosynthetic organisms,panel_only,8,-0.3777328118217877,0.2119612987098883
AT3G02380,,CRY_circadian,Circadian rhythm - plant,panel_only,8,-0.3078750291140868,-1.1065229497595763
AT3G55090,ABCG16,other,Hormone_transporters_ABCG,panel_only,8,-0.3146169302351869,3.520278252500165
AT3G55330,,other,Photosynthesis,panel_only,8,0.0023424158412046,-1.0190476006296407
AT3G55990,,vascular,non-panel,Liew_xylem,8,-1.1910328405553483,-1.0647518380993652
AT5G47910,RBOHG,ROS,ROS_core_NMF,panel_only,8,-0.2355624848938273,-0.3693496564487784
AT1G09090,RBOHB,ROS,ROS_scavenging,panel_only,8,-0.5142976488978032,0.552913002214815
AT5G61000,,other,Mismatch repair,panel_only,8,-0.3081359718274596,-0.5438966576947774
AT1G76570,,other,Photosynthesis - antenna proteins,panel_only,8,0.1404394308628422,-0.5454089829758022
AT2G41090,,other,Plant hormone signal transduction,panel_only,8,-0.100919785958598,-0.3469637034819482
AT1G16510,,other,Plant hormone signal transduction,panel_only,8,0.505390673834495,-0.3090081882966898
AT2G43050,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,8,-0.1689508353745104,0.6830271898608443
AT5G09920,,other,Nucleotide excision repair,panel_only,8,0.073161475825945,-0.0523539634170663
AT2G38810,,QC_rootcap,non-panel,Liew_QC,8,-0.1950868507752143,-0.4879718713278407
AT2G36380,ABCG34,other,Hormone_transporters_ABCG,panel_only,8,-0.1727939601422519,0.348141152238086
AT2G21210,,other,Plant hormone signal transduction,panel_only,8,-0.197107652414971,-0.1139872201490218
AT5G20570,,other,Nucleotide excision repair,panel_only,8,0.1080898616855177,0.0529054280999929
AT2G42600,,other,Carbon fixation in photosynthetic organisms,panel_only,8,-0.0283485065773771,-0.3345777431712295
AT2G42570,,QC_rootcap,non-panel,Liew_root_cap,8,-0.3055498060085766,0.1042886095711539
AT2G15430,,other,Nucleotide excision repair,panel_only,8,0.0441051572523087,0.0662808435673187
AT1G22710,,vascular,non-panel,Liew_provasculature,8,0.0972291003051016,0.2376712016343386
AT1G11740,,hypocotyl,non-panel,Han:Cortex_hypocotyl,8,-0.5216881806030107,-0.5648010664280193
AT2G13560,,other,Carbon fixation in photosynthetic organisms,panel_only,8,-0.0452582296230567,-0.0951447899590284
AT1G62990,,vascular,non-panel,Liew_xylem,8,-0.6902440795732611,-0.2517722310424306
AT1G20020,,other,Photosynthesis,panel_only,8,-0.135038658378144,-1.227017526646004
AT4G24510,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,8,1.2124522615464766,-0.2683513631385116
AT1G62570,,vascular,non-panel,Liew_provasculature,8,0.4187352386024294,1.5463944021757885
AT1G62510,,hypocotyl,non-panel,Han:Cortex_hypocotyl,8,1.4123127968360345,0.8317676880362322
AT5G04530,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,8,0.4889697184922703,-1.4667507079509028
AT1G55210,,vascular,non-panel,Liew_xylem,8,-0.5350758755575533,-0.1105626457763362
AT4G34230,,vascular,non-panel,Liew_xylem,8,-0.421026427146373,0.3852210013351496
AT4G36110,,other,Plant hormone signal transduction,panel_only,8,0.0466635671855827,1.60150971645799
AT4G28660,,other,Photosynthesis,panel_only,8,-0.1907276529016646,-1.6650012144383457
AT4G31290,,QC_rootcap,non-panel,Liew_QC,8,0.475817004876357,0.5700931823498612
AT4G32260,,other,Photosynthesis,panel_only,8,0.2831727304118551,-0.7706245002406992
AT1G56680,,QC_rootcap,non-panel,Liew_QC,8,-0.825129289478909,-0.561875803020633
AT2G29380,,other,Plant hormone signal transduction,panel_only,8,-1.2051599743732362,1.130934627270845
AT3G20410,,other,Plant hormone signal transduction,panel_only,8,0.0343153325036506,0.5710306771010764
AT3G21510,,other,Plant hormone signal transduction,panel_only,8,0.5642387786768444,0.7134891753786894
AT3G20470,,hypocotyl;QC_rootcap,non-panel,Han:E.hypocotyl_epidermis|Liew_root_cap,8,-0.31148977926206,0.3062580940837907
AT3G23030,,other,Plant hormone signal transduction,panel_only,8,0.1884226828820079,0.2490225971893289
AT1G05160,,GA,Diterpenoid biosynthesis (GA biosynthesis),panel_only,8,0.1536949954612016,0.1288492345922998
AT1G06830,,vascular,non-panel,Liew_provasculature,8,-0.1182207591274906,-1.164534701663495
AT5G09980,,QC_rootcap,non-panel,Liew_QC,8,-0.6646724223979531,0.7198662550574059
AT3G17240,,other,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),panel_only,7,-0.0526341651553405,0.2271914498773498
AT1G07430,,other,Plant hormone signal transduction,panel_only,7,1.588207424182343,2.272279680685356
AT5G59870,,QC_rootcap,non-panel,Liew_QC,7,-0.2235507125611241,-0.8467002618462484
AT1G55750,,other,Nucleotide excision repair,panel_only,7,0.005623423308547,-0.0955561890026873
AT2G33790,,QC_rootcap,non-panel,Liew_root_cap,7,-0.8571109885279359,-0.35805814705955
AT4G37260,,QC_rootcap,non-panel,Liew_QC,7,0.2567199251600376,-0.0392622413859099
AT1G55330,,vascular,non-panel,Liew_xylem,7,-0.4760104560511048,-0.7274859346056487
AT2G28410,,vascular,non-panel,Liew_xylem,7,-0.3076077976054631,-0.5134938934740817
AT2G25180,,other,Plant hormone signal transduction,panel_only,7,0.0466628065221162,-0.2729857508594762
AT5G62880,,vascular,non-panel,Liew_xylem,7,-0.02239432254562,0.3171615152274237
AT4G29020,,QC_rootcap,non-panel,Liew_root_cap,7,-3.833104977770168,0.3256638066079143
AT3G16500,,vascular,Plant hormone signal transduction,Liew_provasculature,7,-0.1800817065197612,0.0259063831308943
AT3G16530,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,7,-0.297544181639769,-1.1936693487145067
AT3G16910,,other,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),panel_only,7,0.1157593919955225,0.507473519712747
AT3G17160,,QC_rootcap,non-panel,Liew_QC,7,-0.0257502156635396,0.1494217035822233
AT3G58660,,QC_rootcap,non-panel,Liew_QC,7,-0.1365828059750548,0.1744588801459109
AT1G77920,,other,Plant hormone signal transduction,panel_only,7,-0.128567282734486,0.5982701435606846
AT1G08390,,other,Fanconi anemia pathway,panel_only,7,0.2578506111143636,-0.6060147048121304
AT5G45650,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,7,-0.5339217661921083,-0.6343973355578136
AT1G75590,,other,Plant hormone signal transduction,panel_only,7,-0.1497955450774137,1.103403480115445
AT1G73650,,hypocotyl,non-panel,Han:Cortex_hypocotyl,7,0.2305827356698706,-0.4520635360321887
AT3G52748,,QC_rootcap,non-panel,Liew_QC,7,-2.0824617574344937,1.16243716856877
AT3G52370,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,7,-0.9685034749313276,-0.9650331111410452
AT5G47450,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis+Cortex_hypocotyl,7,-0.2948307774380163,0.9811021717559312
AT5G66280,,QC_rootcap,non-panel,Liew_root_cap,7,-0.440538501467916,-0.027319494287432
AT5G13870,,QC_rootcap,non-panel,Liew_QC,7,-0.0396669577093553,0.275102688025003
AT5G60650,,vascular,non-panel,Liew_xylem,7,-0.3801355588237145,-2.914920037197033
AT1G68430,,vascular,non-panel,Liew_provasculature,7,-0.2255668688093069,-0.0408729516482236
AT1G69572,,vascular,non-panel,Liew_provasculature,7,-0.2348724476046545,0.1634231611713864
AT3G51920,,QC_rootcap,non-panel,Liew_root_cap,7,0.2995108273403906,-0.2586670142097132
AT1G48750,,vascular,non-panel,Liew_provasculature,7,-1.3033909020579926,-1.2724713316531429
AT1G67330,,QC_rootcap,non-panel,Liew_root_cap,7,-0.2268512098348593,3.169814993681875
AT3G16460,,QC_rootcap,non-panel,Liew_root_cap,7,-0.0761928197098589,0.1025844011741117
AT3G29034,,QC_rootcap,non-panel,Liew_root_cap,7,-0.2023598108229643,0.6158699285502709
AT2G41312,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,7,-0.0516687171080996,-0.823331170010527
AT1G13590,,QC_rootcap,Plant hormone signal transduction,Liew_QC,7,0.413433850595954,1.4941537490782364
AT1G23080,PIN7,other,Auxin_transporters_PIN,panel_only,7,-0.3788062634168785,-0.5353434288581026
AT5G26260,,hypocotyl;QC_rootcap,non-panel,Han:E.hypocotyl_epidermis|Liew_root_cap,7,-0.2741228621266396,0.1581032907123736
AT1G80270,,QC_rootcap,non-panel,Liew_QC,7,-0.0314499861353993,0.1786752681236675
AT4G13890,,other,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),panel_only,7,-2.712671336948601,1.588416406662421
AT5G23750,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis+Cortex_hypocotyl,7,-0.1922308825762486,0.126663408071485
AT5G17650,,vascular,non-panel,Liew_provasculature,7,0.2667046523709869,0.3228707526686733
AT5G10030,,other,Plant hormone signal transduction,panel_only,7,-0.2311494940049051,-0.343394372446327
AT5G10400,,QC_rootcap,non-panel,Liew_QC,7,-0.0002644279955996,-0.4934178424603719
AT1G62800,,other,Carbon fixation in photosynthetic organisms,panel_only,7,-0.056392255698272,-0.1213198228620264
AT1G61820,,hypocotyl,non-panel,Han:Cortex_hypocotyl,7,-0.4522436988190459,-0.1121976081291544
AT4G21960,,QC_rootcap,non-panel,Liew_QC,7,-0.0615685001279016,-0.0541892078090729
AT3G46280,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,7,-0.0577959977520409,0.4357171186498333
AT3G45980,,QC_rootcap,non-panel,Liew_QC,7,0.0898863656310042,-0.1442625937297853
AT3G19010,,hypocotyl,non-panel,Han:Cortex_hypocotyl,7,0.6176351202411138,-0.3075015498090664
AT1G35780,,vascular,non-panel,Liew_xylem,7,-0.2073703777609299,-0.0073292473193146
AT3G05210,,other,Fanconi anemia pathway,panel_only,6,0.2977813251940516,0.4563922072857773
AT4G27230,,QC_rootcap,non-panel,Liew_QC,6,-0.155175243225751,-0.5467467286599418
AT5G22090,,vascular,non-panel,Liew_provasculature,6,-0.2068238237376673,-0.305459557630455
AT3G09260,,QC_rootcap,non-panel,Liew_root_cap,6,0.1882340257560597,-0.1953690242383955
AT1G79430,,vascular,non-panel,Liew_provasculature,6,0.0792265272675347,0.4382041208430396
AT3G56800,,other,Plant hormone signal transduction,panel_only,6,-0.1532808789475713,-0.221402561286729
AT1G11545,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,6,-0.4578683485969007,-0.2399629302055523
AT5G27690,,vascular,non-panel,Liew_provasculature,6,0.4352573853591524,-0.2141536189803096
AT1G52910,,QC_rootcap,non-panel,Liew_root_cap,6,-0.4957360692160399,-0.4043428664629574
AT1G58270,,QC_rootcap,non-panel,Liew_root_cap,6,0.4355091835803699,0.0008471334349597
AT2G35120,,other,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),panel_only,6,-0.1593564490836676,0.0943765341253039
AT2G38400,,other,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),panel_only,6,0.0543547554337134,0.8244537232254926
AT1G15700,,other,Photosynthesis,panel_only,6,0.2619507637304715,0.4599980339533646
AT2G42120,,other,Mismatch repair,panel_only,6,-0.2703635724589143,-0.1735934722250479
AT5G17420,,vascular,non-panel,Liew_xylem,6,-1.0382388168668142,-0.467078432515809
AT3G23210,,vascular,non-panel,Liew_provasculature,6,-0.484919186086895,-0.626504670690979
AT5G58660,,GA,Diterpenoid biosynthesis (GA biosynthesis),panel_only,6,0.8931963653856796,1.4395200561938852
AT5G48900,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,6,-0.3288658187099539,-0.4296474707615393
AT5G02600,,vascular,non-panel,Liew_provasculature,6,0.028940175075715,0.0873750800577326
AT5G60490,,vascular,non-panel,Liew_xylem,6,-0.7224394501281396,-1.2714012292110486
AT3G17780,,QC_rootcap,non-panel,Liew_root_cap,6,-0.0514019772464946,-0.248418596835231
AT3G23450,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,6,-0.3394482454105509,0.5486061337940172
AT1G56580,,QC_rootcap,non-panel,Liew_root_cap,6,0.0695502241237039,0.122981257341891
AT4G28640,,vascular,Plant hormone signal transduction,Liew_provasculature,6,-0.1059183302995929,-0.4248946152356695
AT4G36780,,other,Plant hormone signal transduction,panel_only,6,0.2965149903772769,0.2617990419017512
AT1G54030,,hypocotyl;QC_rootcap,non-panel,Han:E.hypocotyl_epidermis|Liew_root_cap,6,0.0797780665864499,0.0847760137334576
AT1G19830,,other,Plant hormone signal transduction,panel_only,6,-0.1916227089348411,-1.0810512092923483
AT1G20190,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis+Cortex_hypocotyl,6,-0.0376961431939361,-0.4174342915283657
AT1G03970,,other,Plant hormone signal transduction,panel_only,6,0.3893884582467653,0.4608856379324632
AT3G14890,,other,Base excision repair,panel_only,6,-0.2774735594780453,-0.3297271327879746
AT1G35530,,other,Fanconi anemia pathway,panel_only,6,-0.3449366049210711,-0.9531733852957928
AT3G12730,,vascular,non-panel,Liew_provasculature,6,0.1473992335281253,0.0116869184113983
AT4G00020,,other,Fanconi anemia pathway,panel_only,6,-0.2513027395807277,-0.3682897861149383
AT1G72800,,vascular,non-panel,Liew_provasculature,6,-0.0558231029944656,0.5441935259886207
AT3G16420,,QC_rootcap,non-panel,Liew_root_cap,6,0.2103205823302452,0.0044244010746269
AT5G66590,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,6,-0.0734831862971886,-0.2756488072635111
AT5G51890,,vascular,non-panel,Liew_xylem,6,-0.5068392539219013,-0.8456069520645819
AT2G01570,RGA1,other,Hub_transporter_core,panel_only,6,-0.2362644403251176,0.2316405180851065
AT1G10520,,other,Non-homologous end-joining,panel_only,6,-0.3588696020873909,-0.1383316191528593
AT1G60870,,vascular,non-panel,Liew_provasculature,6,0.3403096976224336,-0.1101550852783336
AT4G16110,,other,Plant hormone signal transduction,panel_only,6,-0.0832999363058392,0.2064725521871281
AT1G59940,,other,Plant hormone signal transduction,panel_only,6,0.7980246419066254,1.126828649677046
AT4G19840,,vascular,non-panel,Liew_provasculature,6,-0.0498261146246476,-0.0620313333884006
AT4G25540,,other,Mismatch repair,panel_only,6,-0.6998533919812197,-0.4766126776569696
AT1G25230,,vascular,non-panel,Liew_xylem,6,-0.2461658337084844,-0.414351376523202
